,user.loginStatus,user.id,user.personal.language,classified.id,classified.type,classified.subtype,classified.price,classified.transactionType,classified.zip,classified.visualisationOption,classified.kitchen.type,classified.building.constructionYear,classified.building.condition,classified.energy.heatingType,classified.certificates.primaryEnergyConsumptionLevel,classified.bedroom.count,classified.land.surface,classified.atticExists,classified.basementExists,classified.outdoor.garden.surface,classified.outdoor.terrace.exists,classified.specificities.SME.office.exists,classified.wellnessEquipment.hasSwimmingPool,classified.parking.parkingSpaceCount.indoor,classified.parking.parkingSpaceCount.outdoor,classified.condition.isNewlyBuilt,customer.id,customer.name,customer.family,customer.groupInfo.id,customer.groupInfo.name,customer.networkInfo.id,customer.networkInfo.name,screen.name,screen.language
0,logged out,,,9728391,house,house,290000,for sale,1470,xl,,1900,to be done up,,327,5,240,,,240,true,,,,,false,1372165,century 21 maison blanche,agency,,,,,classified details,en
0,logged out,,,9748232,house,house,348000,for sale,1470,xl,installed,,good,fueloil,343,3,473,true,true,,true,,,1,,false,3503202,cedimmo genappe,agency,,,,,classified details,en
0,logged out,,,9778628,house,house,265000,for sale,1470,xl,installed,,good,gas,,3,361,,true,,true,,,,,false,3503202,cedimmo genappe,agency,,,,,classified details,en
0,logged out,,,9778628,house,house,265000,for sale,1470,xl,installed,,good,gas,,3,361,,true,,true,,,,,false,3503202,cedimmo genappe,agency,,,,,classified details,en
0,logged out,,,9489708,house,house,420000,for sale,1471,xl,usa hyper equipped,1930,just renovated,gas,254,3,359,true,true,,true,,,,,false,2453060,propriété privée,agency,,,,,classified details,en
0,logged out,,,classified details,en
0,logged out,,,classified details,en
0,logged out,,,9745510,house,house,314000,for sale,3600,xl,,1930,good,fueloil,651,4,774,,true,,,,,,6,false,3783984,marc swevers,agency,,,,,classified details,en
0,logged out,,,9763082,house,house,330000,for sale,3600,xl,installed,1964,good,fueloil,649,4,811,true,true,,true,,,1,8,false,3356489,immo idylia,agency,,,,,classified details,en
0,logged out,,,9773933,house,house,365000,for sale,3600,xl,,1965,as new,gas,206,3,2040,true,true,,true,,,,,false,1248059,vestio,agency,,,,,classified details,en
0,logged out,,,9758044,house,house,155000,for sale,7040,xl,,,,gas,95,2,357,,,,,,,,,false,1161242,logissim,agency,,,,,classified details,en
0,logged out,,,9701585,house,house,1295000,for sale,9041,xl,installed,1952,as new,fueloil,380,4,4002,,true,3804,true,,,3,3,false,457620,properties makelaars,agency,,,,,classified details,en
0,logged out,,,9735107,house,house,555000,for sale,9051,xl,hyper equipped,2024,,gas,,3,0,true,,59,true,,,,1,false,1989885,immo da vinci,agency,,,,,classified details,en
0,logged out,,,9761255,house,house,265000,for sale,9051,xl,not installed,,to be done up,gas,1026,2,121,true,true,16,true,,,,,false,1989885,immo da vinci,agency,,,,,classified details,en
