classified.price,classified.zip,classified.kitchen.type,classified.building.constructionYear,classified.building.condition,classified.certificates.primaryEnergyConsumptionLevel,classified.bedroom.count,classified.land.surface,classified.atticExists,classified.basementExists,classified.outdoor.garden.surface,classified.outdoor.terrace.exists,classified.specificities.SME.office.exists,classified.wellnessEquipment.hasSwimmingPool,classified.parking.parkingSpaceCount.indoor,classified.parking.parkingSpaceCount.outdoor,carbon,electric,fueloil,gas,pellet,wood
360000.0,2600,2.0,1920.0,7.0,347.0,3,0.0,0,1,14.0,0,0,0,0,0,0,0,0,1,0,0
449000.0,3581,2.0,1996.0,5.0,437.0,4,1300.0,0,1,910.0,1,0,0,1,3,0,0,0,1,0,0
429000.0,3582,2.0,2019.0,5.0,23.0,3,540.0,0,0,132.0,1,0,0,0,0,0,0,0,1,0,0
342000.0,3582,2.0,1973.0,5.0,183.0,6,963.0,0,0,540.0,1,1,0,1,4,0,0,0,1,0,0
350000.0,3582,2.0,1977.0,5.0,392.0,3,711.0,0,1,500.0,1,0,0,1,3,0,0,1,0,0,0
259000.0,2590,2.0,1960.0,5.0,479.0,2,465.0,0,0,0.0,0,0,0,2,1,0,0,0,1,0,0
495000.0,2590,2.0,1979.0,3.0,403.0,3,1308.0,0,0,0.0,0,0,0,2,2,0,0,1,0,0,0
439000.0,2590,1.0,1964.0,1.0,586.0,3,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0
599000.0,9290,4.0,1972.0,7.0,358.0,3,892.0,0,1,0.0,1,1,0,2,0,0,0,0,1,0,0
199000.0,4257,3.0,1920.0,5.0,262.0,3,235.0,0,1,155.0,1,0,0,1,1,0,0,1,0,0,0
180000.0,4257,3.0,1930.0,1.0,562.0,2,1786.0,1,1,1697.0,1,1,0,1,0,0,0,1,0,0,0
250000.0,7320,2.0,1938.0,5.0,262.0,5,510.0,1,0,0.0,1,1,0,1,3,0,0,0,1,0,0
250000.0,6687,2.0,2008.0,5.0,195.0,4,1207.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0
270000.0,6687,3.0,1997.0,5.0,222.0,3,938.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0
368800.0,9120,4.0,2022.0,7.0,30.0,3,185.0,0,0,0.0,0,0,0,0,2,0,0,0,1,0,0
383100.0,9120,4.0,2022.0,7.0,30.0,3,245.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0
376300.0,9120,4.0,2022.0,7.0,30.0,3,235.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0
295000.0,9120,3.0,1954.0,1.0,975.0,3,320.0,0,1,0.0,0,0,0,1,3,0,0,0,1,0,0
168000.0,9120,3.0,1880.0,2.0,460.0,2,235.0,1,1,130.0,1,0,0,0,0,0,0,0,1,0,0
299000.0,4610,4.0,1875.0,5.0,191.0,4,1508.0,0,0,763.0,1,0,0,2,237,0,0,0,1,0,0
229000.0,4610,2.0,1935.0,5.0,782.0,2,970.0,0,0,500.0,1,0,0,0,0,0,0,0,1,0,0
174000.0,4610,3.0,1960.0,1.0,951.0,2,394.0,0,1,314.0,1,0,0,1,2,0,1,0,0,0,0
199000.0,4610,2.0,1918.0,5.0,317.0,3,240.0,1,1,160.0,1,0,0,0,0,0,0,1,0,0,0
245000.0,1301,1.0,1933.0,1.0,744.0,3,550.0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,0
225000.0,3740,4.0,1900.0,5.0,390.0,3,86.0,1,1,0.0,1,0,0,0,2,0,0,0,1,0,0
275000.0,3740,2.0,1973.0,5.0,889.0,4,1064.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
298000.0,8501,2.0,1930.0,5.0,358.0,5,278.0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
382500.0,2830,2.0,1979.0,1.0,508.0,3,912.0,0,0,660.0,0,0,0,1,0,0,0,0,1,0,0
155000.0,5542,2.0,1987.0,7.0,185.0,2,695.0,0,1,625.0,0,0,0,1,4,0,0,1,0,0,0
150000.0,8370,2.0,1956.0,1.0,1081.0,3,61.0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0
315000.0,8370,4.0,2020.0,7.0,97.0,3,53.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
285000.0,8370,2.0,1937.0,3.0,376.0,3,195.0,0,0,123.0,0,0,0,0,0,0,0,0,1,0,0
285000.0,8370,2.0,1958.0,5.0,208.0,3,140.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
325000.0,1450,3.0,1957.0,3.0,502.0,3,1335.0,0,1,0.0,1,0,0,2,3,0,0,0,1,0,0
295000.0,1450,3.0,1951.0,1.0,495.0,3,837.0,0,1,0.0,1,0,0,2,2,0,0,0,1,0,0
225000.0,7603,3.0,1832.0,3.0,361.0,5,400.0,0,1,150.0,1,0,0,0,0,0,0,1,0,0,0
389000.0,2820,2.0,1962.0,5.0,905.0,2,768.0,0,1,0.0,0,0,0,1,3,0,0,1,0,0,0
1050000.0,6700,4.0,1994.0,5.0,155.0,4,3350.0,0,1,0.0,1,0,0,5,0,0,0,1,0,0,0
430000.0,6700,2.0,1960.0,1.0,460.0,4,4030.0,0,1,0.0,1,0,0,1,0,0,0,1,0,0,0
339000.0,2221,2.0,2000.0,7.0,314.0,4,188.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
350000.0,2850,2.0,1885.0,5.0,527.0,4,280.0,0,0,30.0,0,0,0,0,5,0,0,0,1,0,0
329000.0,2850,2.0,1912.0,6.0,204.0,3,498.0,0,0,0.0,1,0,0,3,3,0,0,0,1,0,0
489000.0,3190,4.0,1930.0,5.0,184.0,3,1389.0,1,0,0.0,1,0,0,0,1,0,0,0,1,0,0
360000.0,3840,4.0,2011.0,7.0,111.0,4,411.0,1,1,70.0,1,0,0,1,3,0,0,0,1,0,0
359000.0,2880,2.0,1995.0,5.0,173.0,3,232.0,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0
229000.0,2880,3.0,1948.0,1.0,485.0,3,240.0,0,1,0.0,1,0,0,0,2,0,0,0,1,0,0
850000.0,1390,4.0,2008.0,7.0,99.0,6,1678.0,0,1,0.0,1,0,1,2,3,0,0,0,1,0,0
275000.0,5004,3.0,1949.0,3.0,631.0,2,486.0,0,1,350.0,1,1,0,2,2,0,0,1,0,0,0
425000.0,3370,3.0,1960.0,1.0,622.0,5,1520.0,1,1,0.0,1,0,0,1,3,0,0,0,1,0,0
350000.0,1428,1.0,1953.0,5.0,280.0,3,555.0,1,1,0.0,1,0,0,0,1,0,0,0,1,0,0
599000.0,1428,3.0,1967.0,5.0,193.0,6,555.0,1,0,380.0,1,0,1,0,0,0,0,0,1,0,0
2850000.0,1420,4.0,1970.0,7.0,266.0,5,3160.0,0,1,1260.0,1,1,1,2,5,0,0,0,1,0,0
435000.0,1420,4.0,1950.0,7.0,200.0,3,309.0,0,1,200.0,1,1,0,0,0,0,0,0,1,0,0
450000.0,1420,4.0,1956.0,7.0,160.0,4,234.0,1,1,30.0,1,1,0,0,1,0,0,0,1,0,0
399000.0,1420,4.0,1963.0,7.0,331.0,3,314.0,0,1,0.0,1,1,0,1,2,0,0,0,1,0,0
375000.0,1420,2.0,1955.0,7.0,247.0,3,251.0,0,1,200.0,1,1,0,0,0,0,0,0,1,0,0
210000.0,1420,2.0,1920.0,1.0,369.0,3,370.0,0,1,0.0,1,1,0,0,0,0,0,1,0,0,0
225000.0,1420,2.0,1930.0,5.0,252.0,4,249.0,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0
330000.0,1420,2.0,1972.0,5.0,208.0,3,249.0,0,1,0.0,0,0,0,1,1,0,0,0,1,0,0
269500.0,1420,3.0,1930.0,6.0,355.0,3,225.0,0,1,80.0,0,1,0,0,0,0,0,0,1,0,0
470000.0,1420,2.0,1972.0,3.0,307.0,3,715.0,0,0,692.0,1,1,0,2,2,0,0,1,0,0,0
315000.0,1440,4.0,1960.0,3.0,412.0,3,500.0,0,1,225.0,1,0,0,0,2,0,0,0,1,0,0
765000.0,1440,2.0,2004.0,7.0,192.0,3,7252.0,0,0,0.0,1,0,0,11,0,0,1,0,0,0,0
150000.0,7090,2.0,1960.0,5.0,464.0,2,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0
420000.0,7090,2.0,2016.0,7.0,92.0,5,404.0,1,0,256.0,1,0,0,1,1,0,0,0,1,0,0
270000.0,7090,2.0,1937.0,5.0,285.0,2,440.0,1,1,440.0,1,0,0,0,0,0,0,0,1,0,0
389000.0,4260,2.0,1951.0,5.0,575.0,5,817.0,0,1,340.0,1,1,0,1,2,0,0,1,0,0,0
345000.0,9660,2.0,1936.0,7.0,137.0,3,490.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
3850000.0,2930,4.0,2010.0,7.0,101.0,5,10000.0,0,1,0.0,1,1,1,1,9,0,0,0,1,0,0
537000.0,2930,4.0,1973.0,6.0,266.0,3,484.0,0,0,406.0,1,0,0,1,2,0,0,0,1,0,0
459000.0,2930,2.0,2014.0,7.0,88.0,2,250.0,1,0,160.0,1,0,1,1,0,0,0,0,1,0,0
355000.0,8450,4.0,2019.0,7.0,98.0,3,161.0,1,0,50.0,1,0,0,1,0,0,0,0,1,0,0
320000.0,2870,3.0,1956.0,3.0,288.0,2,295.0,0,1,65.0,1,0,0,1,3,0,0,0,1,0,0
540000.0,2520,2.0,1978.0,5.0,305.0,3,661.0,0,0,0.0,1,1,0,1,0,0,0,0,1,0,0
438000.0,8200,2.0,1962.0,1.0,485.0,4,773.0,0,0,0.0,1,0,0,1,1,0,0,0,1,0,0
650000.0,8000,2.0,1850.0,5.0,191.0,3,332.0,1,1,139.0,0,1,0,2,1,0,0,0,1,0,0
269000.0,8000,2.0,1960.0,3.0,313.0,3,240.0,0,0,0.0,1,0,0,1,1,0,0,0,1,0,0
395000.0,8000,2.0,2021.0,6.0,236.0,3,184.0,1,0,105.0,1,1,0,0,0,0,0,0,1,0,0
750000.0,7623,4.0,2001.0,7.0,208.0,4,5287.0,1,1,0.0,1,1,0,4,4,0,0,1,0,0,0
1295000.0,1000,4.0,1900.0,5.0,307.0,4,317.0,0,1,200.0,1,1,0,1,0,0,0,0,1,0,0
945000.0,1000,4.0,1903.0,7.0,289.0,4,146.0,1,1,60.0,1,1,0,0,0,0,0,0,1,0,0
1100000.0,1000,4.0,1930.0,7.0,144.0,6,132.0,0,1,50.0,1,1,0,0,0,0,0,0,1,0,0
595000.0,1000,1.0,1900.0,1.0,558.0,5,98.0,1,1,25.0,1,1,0,0,0,0,0,0,1,0,0
380000.0,1000,2.0,1900.0,3.0,398.0,5,58.0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0
4950000.0,1190,2.0,1968.0,7.0,260.0,5,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,0,0
365700.0,9255,4.0,2022.0,7.0,30.0,3,500.0,0,0,0.0,0,0,0,0,2,0,0,0,1,0,0
349300.0,9255,4.0,2022.0,7.0,30.0,3,450.0,1,0,0.0,0,0,0,0,2,0,0,0,1,0,0
548000.0,9255,4.0,2022.0,7.0,30.0,3,1130.0,0,0,0.0,0,0,0,0,2,0,0,0,1,0,0
297000.0,4760,1.0,1920.0,5.0,384.0,7,598.0,1,1,0.0,0,0,0,1,0,0,0,1,0,0,0
299000.0,3380,2.0,1968.0,1.0,435.0,4,1952.0,0,0,0.0,1,0,0,1,6,0,0,1,0,0,0
310000.0,7133,3.0,1995.0,3.0,319.0,5,1000.0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0
165000.0,6230,1.0,1933.0,3.0,435.0,3,450.0,1,1,370.0,0,0,0,1,0,0,0,1,0,0,0
250000.0,6230,3.0,1979.0,1.0,761.0,2,986.0,0,0,700.0,1,1,0,2,0,0,0,0,0,0,1
225000.0,5630,2.0,1890.0,5.0,308.0,3,230.0,0,1,0.0,0,0,0,3,0,0,0,1,0,0,0
234900.0,7160,2.0,1918.0,5.0,458.0,5,300.0,1,1,240.0,1,1,0,1,0,0,0,1,0,0,0
59900.0,6060,3.0,1880.0,3.0,465.0,2,67.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
159000.0,6041,3.0,1900.0,3.0,446.0,2,0.0,1,1,70.0,1,0,0,0,0,0,0,0,1,0,0
145000.0,6030,1.0,1960.0,3.0,364.0,4,350.0,0,1,200.0,1,0,0,1,0,0,0,0,1,0,0
119900.0,6040,3.0,1957.0,3.0,552.0,2,120.0,1,1,0.0,1,1,0,1,0,0,0,0,1,0,0
229900.0,6040,2.0,1899.0,5.0,397.0,3,482.0,1,1,237.0,1,0,0,1,0,0,0,0,1,0,0
249999.0,6042,2.0,1945.0,6.0,379.0,4,500.0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,0
99900.0,6001,1.0,1850.0,1.0,395.0,4,210.0,1,1,124.0,0,1,0,0,0,0,0,1,0,0,0
89000.0,6031,1.0,1874.0,1.0,397.0,3,110.0,1,1,0.0,0,0,0,1,1,0,0,0,1,0,0
149000.0,6032,2.0,1918.0,3.0,447.0,4,727.0,0,0,0.0,1,1,0,3,0,0,0,1,0,0,0
99900.0,6061,2.0,1874.0,6.0,489.0,2,40.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0
249999.0,6000,2.0,1945.0,6.0,379.0,4,500.0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,0
210000.0,6001,2.0,1947.0,5.0,638.0,3,0.0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,0
235000.0,6001,2.0,1970.0,7.0,492.0,3,347.0,1,1,250.0,1,0,0,0,1,0,0,1,0,0,0
149900.0,6030,1.0,1899.0,1.0,565.0,4,460.0,1,1,0.0,1,0,0,1,0,0,0,0,1,0,0
169000.0,6041,3.0,1920.0,3.0,368.0,4,0.0,1,1,0.0,1,0,0,0,0,0,0,0,1,0,0
269900.0,6041,2.0,1918.0,5.0,353.0,4,1155.0,1,1,1000.0,1,1,0,1,4,0,0,0,1,0,0
179000.0,6060,2.0,1900.0,5.0,381.0,3,0.0,1,1,150.0,1,0,0,0,0,0,0,0,1,0,0
339000.0,1450,3.0,1918.0,1.0,277.0,4,1280.0,1,0,0.0,1,0,0,1,6,0,0,0,1,0,0
189000.0,6200,2.0,1963.0,1.0,729.0,2,668.0,0,1,0.0,1,1,0,2,3,0,0,1,0,0,0
199900.0,6200,2.0,1950.0,5.0,435.0,2,600.0,1,1,300.0,1,1,0,1,1,0,0,0,1,0,0
149900.0,6200,2.0,1956.0,3.0,510.0,3,105.0,1,1,120.0,1,0,0,1,1,0,0,1,0,0,0
710000.0,4052,2.0,1966.0,5.0,327.0,5,1900.0,0,0,1700.0,1,0,0,2,6,0,0,1,0,0,0
149000.0,4050,2.0,1930.0,3.0,622.0,2,64.0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0
89000.0,4050,1.0,1939.0,1.0,420.0,2,134.0,0,0,0.0,1,1,0,1,0,0,0,1,0,0,0
99000.0,4050,1.0,1938.0,1.0,398.0,2,135.0,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0
367000.0,7950,2.0,1960.0,5.0,493.0,6,890.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
185000.0,6460,4.0,1966.0,3.0,244.0,4,1500.0,1,1,1300.0,1,0,0,1,6,0,0,1,0,0,0
350000.0,5590,2.0,2008.0,7.0,216.0,3,871.0,1,1,0.0,1,1,0,0,0,0,0,1,0,0,0
245000.0,5590,2.0,1971.0,5.0,396.0,3,680.0,1,0,680.0,1,0,0,1,2,0,0,1,0,0,0
340000.0,4560,4.0,2011.0,7.0,135.0,4,638.0,1,0,400.0,1,0,0,1,4,0,0,0,1,0,0
315000.0,4560,2.0,2017.0,7.0,165.0,3,655.0,0,0,250.0,1,0,0,1,3,0,0,0,1,0,0
150000.0,7340,2.0,1945.0,5.0,417.0,3,420.0,0,1,0.0,0,0,0,1,0,0,0,0,1,0,0
285000.0,7340,2.0,1940.0,5.0,421.0,8,2110.0,0,1,0.0,0,0,0,1,0,0,0,1,0,0,0
249000.0,4180,3.0,1993.0,5.0,262.0,4,1278.0,0,0,0.0,1,0,0,1,4,0,0,0,1,0,0
325000.0,1435,1.0,1900.0,1.0,725.0,4,451.0,0,1,0.0,0,1,0,1,3,0,0,0,1,0,0
315000.0,1325,1.0,1987.0,1.0,326.0,2,1332.0,0,1,1332.0,1,0,0,2,2,0,0,1,0,0,0
285000.0,6181,4.0,1893.0,5.0,572.0,4,367.0,1,1,250.0,1,0,0,1,1,0,0,0,1,0,0
179000.0,6180,3.0,1960.0,5.0,268.0,2,551.0,1,1,450.0,1,1,0,0,0,0,0,0,1,0,0
249000.0,6180,2.0,1918.0,5.0,246.0,2,915.0,1,1,800.0,1,1,0,1,1,0,0,0,1,0,0
475000.0,1490,3.0,1870.0,5.0,482.0,3,1720.0,1,1,0.0,1,1,0,1,8,0,0,1,0,0,0
425000.0,1490,2.0,1906.0,6.0,394.0,3,500.0,0,1,0.0,1,1,0,1,2,0,0,1,0,0,0
650000.0,1490,3.0,1974.0,5.0,382.0,4,2474.0,0,1,0.0,1,0,0,1,2,0,1,0,0,0,0
325000.0,4218,3.0,1918.0,5.0,351.0,4,1500.0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,0
349000.0,4280,2.0,2014.0,5.0,141.0,3,140.0,0,0,80.0,1,0,0,2,2,0,0,1,0,0,0
249000.0,4280,3.0,1902.0,5.0,340.0,3,723.0,0,1,593.0,0,1,0,1,0,0,0,1,0,0,0
225000.0,4367,2.0,1900.0,3.0,630.0,3,700.0,1,1,0.0,0,1,0,0,2,0,0,1,0,0,0
149995.0,6020,2.0,1945.0,5.0,421.0,2,89.0,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0
159999.0,6020,2.0,1950.0,5.0,340.0,2,350.0,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0
275000.0,8420,3.0,1966.0,1.0,626.0,2,0.0,0,0,0.0,1,0,0,1,2,0,0,0,1,0,0
395000.0,8420,4.0,1957.0,6.0,244.0,3,151.0,1,1,0.0,1,0,0,0,3,0,0,0,1,0,0
425000.0,8420,2.0,2007.0,7.0,153.0,3,358.0,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0
325000.0,8420,2.0,2021.0,7.0,60.0,4,350.0,0,0,0.0,1,0,0,1,1,0,0,0,1,0,0
490000.0,8420,2.0,2008.0,7.0,108.0,4,369.0,1,0,220.0,1,0,0,1,2,0,0,0,1,0,0
635000.0,9170,2.0,1984.0,5.0,344.0,3,5651.0,0,1,0.0,1,0,0,2,2,0,0,0,1,0,0
408000.0,9170,2.0,2011.0,5.0,120.0,3,238.0,0,0,0.0,1,0,0,1,1,0,0,0,1,0,0
768000.0,9840,4.0,1972.0,5.0,283.0,4,665.0,1,1,450.0,1,1,0,2,3,0,0,0,1,0,0
419000.0,9840,2.0,1979.0,5.0,361.0,4,493.0,0,0,0.0,0,1,0,1,0,0,0,1,0,0,0
175000.0,8540,2.0,1930.0,5.0,713.0,2,152.0,0,1,22.0,0,0,0,1,1,0,0,0,1,0,0
300000.0,8540,2.0,2005.0,5.0,172.0,3,248.0,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0
219000.0,9800,2.0,2016.0,7.0,96.0,1,68.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
750000.0,9850,2.0,1988.0,3.0,299.0,3,2487.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0
250000.0,9450,4.0,1957.0,1.0,904.0,2,998.0,1,0,998.0,0,0,0,1,0,0,0,1,0,0,0
275000.0,9450,3.0,1955.0,1.0,356.0,4,771.0,1,1,771.0,1,0,0,1,2,0,0,1,0,0,0
364800.0,9470,4.0,2022.0,7.0,20.0,3,276.0,1,0,0.0,0,0,0,0,2,0,0,0,1,0,0
364300.0,9470,4.0,2022.0,7.0,20.0,3,274.0,1,0,0.0,0,0,0,0,2,0,0,0,1,0,0
284000.0,9470,2.0,1959.0,1.0,1014.0,3,0.0,1,1,0.0,1,0,0,3,1,0,0,0,1,0,0
429000.0,9470,4.0,1951.0,5.0,336.0,4,508.0,1,1,190.0,1,0,0,1,3,0,0,1,0,0,0
365000.0,9470,4.0,1987.0,5.0,413.0,3,655.0,0,1,655.0,1,0,0,1,3,0,1,0,0,0,0
375000.0,9470,4.0,2009.0,5.0,134.0,3,203.0,0,0,203.0,1,1,0,1,0,0,0,0,1,0,0
299000.0,9470,2.0,1936.0,1.0,484.0,3,568.0,1,1,0.0,0,0,0,1,0,0,0,0,1,0,0
249000.0,9470,4.0,1964.0,1.0,601.0,5,501.0,0,0,0.0,1,0,0,0,10,0,0,0,1,0,0
315000.0,9200,4.0,1918.0,7.0,105.0,3,103.0,1,0,50.0,1,0,0,0,0,0,0,0,1,0,0
799000.0,9200,2.0,1930.0,5.0,296.0,4,181.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
325000.0,9200,2.0,1973.0,5.0,347.0,3,383.0,1,0,300.0,1,0,0,0,0,0,0,0,1,0,0
219000.0,9200,2.0,1948.0,5.0,418.0,2,147.0,1,0,0.0,1,0,0,1,1,0,0,1,0,0,0
245000.0,9400,2.0,1955.0,3.0,428.0,4,0.0,1,1,0.0,0,1,0,0,0,0,0,1,0,0,0
570000.0,9400,4.0,1998.0,5.0,180.0,5,1237.0,0,0,0.0,1,0,0,1,4,0,0,0,1,0,0
289000.0,9070,4.0,1962.0,7.0,439.0,2,107.0,0,1,25.0,0,0,0,0,0,0,0,0,1,0,0
269900.0,2100,2.0,1950.0,5.0,262.0,2,94.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0
285000.0,1831,3.0,1874.0,1.0,567.0,2,104.0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0
389000.0,1831,2.0,1938.0,7.0,441.0,4,297.0,1,1,130.0,1,0,0,0,0,0,0,0,1,0,0
359000.0,3590,2.0,1948.0,5.0,251.0,4,955.0,1,1,700.0,1,0,0,1,3,0,0,0,1,0,0
592450.0,1702,2.0,2002.0,7.0,188.0,5,500.0,1,0,400.0,1,0,1,1,4,0,0,0,1,0,0
498850.0,1702,2.0,2005.0,7.0,175.0,6,500.0,1,0,400.0,1,1,0,1,7,0,0,0,1,0,0
316000.0,1700,1.0,1972.0,1.0,456.0,3,610.0,1,1,0.0,1,0,0,1,1,0,0,0,1,0,0
349000.0,1700,2.0,1936.0,5.0,670.0,3,280.0,0,1,200.0,1,1,0,0,0,0,0,0,1,0,0
475000.0,1700,2.0,1957.0,5.0,288.0,5,572.0,0,1,0.0,1,0,0,1,2,0,0,0,1,0,0
175000.0,3650,1.0,1952.0,3.0,474.0,3,279.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
222000.0,3650,4.0,1930.0,6.0,378.0,2,129.0,0,0,0.0,0,0,0,1,2,0,0,0,1,0,0
167500.0,5500,3.0,1976.0,5.0,493.0,3,600.0,1,1,480.0,1,0,0,1,0,0,0,1,0,0,0
130000.0,5680,3.0,1850.0,3.0,798.0,3,446.0,1,1,210.0,1,1,0,0,1,0,0,1,0,0,0
352000.0,4357,4.0,1998.0,7.0,307.0,3,1266.0,1,0,0.0,1,0,0,1,4,0,0,1,0,0,0
350000.0,4357,2.0,1995.0,5.0,235.0,3,2090.0,0,0,1890.0,1,1,0,2,4,0,1,0,0,0,0
489000.0,7711,2.0,1979.0,5.0,194.0,3,1125.0,0,0,0.0,1,0,0,1,6,0,0,0,1,0,0
310000.0,7711,2.0,2017.0,7.0,118.0,3,231.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0
80000.0,7370,1.0,1950.0,1.0,645.0,2,250.0,0,1,250.0,1,0,0,0,1,0,0,0,1,0,0
489000.0,1620,4.0,1999.0,7.0,143.0,4,180.0,1,1,130.0,1,1,0,0,2,0,0,0,1,0,0
375000.0,1620,2.0,1920.0,3.0,370.0,4,160.0,1,1,50.0,1,0,0,0,0,0,0,0,1,0,0
365000.0,1620,2.0,1930.0,6.0,201.0,3,105.0,0,0,40.0,0,0,0,0,0,0,0,0,1,0,0
495000.0,8380,4.0,1996.0,7.0,249.0,3,605.0,0,0,0.0,0,0,0,1,4,0,0,0,1,0,0
1775000.0,8300,2.0,1936.0,5.0,179.0,8,305.0,0,1,40.0,1,0,0,1,0,0,0,0,1,0,0
845000.0,8301,4.0,2011.0,7.0,101.0,3,246.0,0,0,0.0,1,0,1,2,3,0,0,0,1,0,0
350000.0,6940,2.0,1950.0,5.0,401.0,3,2454.0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0
549000.0,1653,2.0,1976.0,6.0,292.0,3,1025.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0
340000.0,1653,3.0,1933.0,3.0,541.0,3,585.0,1,1,0.0,0,0,0,1,0,0,0,0,1,0,0
899000.0,1653,4.0,2006.0,5.0,220.0,4,1409.0,0,1,0.0,0,1,0,2,0,0,0,0,1,0,0
980000.0,1653,2.0,1961.0,5.0,290.0,4,4110.0,0,1,0.0,1,0,0,3,3,0,0,0,1,0,0
325000.0,1653,2.0,1962.0,3.0,559.0,3,523.0,1,1,0.0,1,1,0,0,0,0,0,0,1,0,0
995000.0,9900,4.0,1979.0,5.0,201.0,5,8467.0,0,1,0.0,1,1,0,4,6,0,0,0,1,0,0
319000.0,9900,2.0,2001.0,5.0,212.0,4,446.0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0
165000.0,8480,2.0,1934.0,1.0,742.0,2,368.0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0
360000.0,5310,2.0,2000.0,5.0,344.0,3,1097.0,0,0,875.0,0,0,0,1,3,0,0,1,0,0,0
450000.0,5310,4.0,2020.0,7.0,102.0,6,1100.0,0,0,1100.0,1,0,0,1,2,0,0,0,1,0,0
350000.0,2180,3.0,1820.0,1.0,599.0,4,992.0,0,1,0.0,0,0,0,1,0,0,0,0,1,0,0
210000.0,7890,3.0,1960.0,1.0,584.0,3,999.0,0,1,0.0,0,0,0,1,0,0,0,1,0,0,0
550000.0,4053,2.0,1957.0,7.0,475.0,3,505.0,0,1,0.0,1,0,0,1,1,0,0,0,1,0,0
315000.0,4053,2.0,1965.0,5.0,734.0,2,318.0,0,1,250.0,1,0,0,1,1,0,0,0,1,0,0
150000.0,4480,1.0,1961.0,1.0,587.0,3,480.0,0,1,0.0,0,0,0,1,2,0,0,1,0,0,0
249000.0,4480,3.0,1991.0,5.0,460.0,3,760.0,1,0,680.0,1,0,0,1,0,0,0,1,0,0,0
385000.0,4480,4.0,1985.0,7.0,291.0,3,1188.0,1,1,600.0,1,1,0,4,3,0,0,0,1,0,0
239000.0,4480,4.0,1874.0,5.0,485.0,3,304.0,0,1,0.0,1,0,0,1,2,0,0,1,0,0,0
229000.0,4480,3.0,1982.0,5.0,193.0,3,2183.0,0,1,1600.0,0,0,1,1,2,0,0,1,0,0,0
279000.0,9320,2.0,1935.0,7.0,392.0,3,266.0,1,1,120.0,1,0,0,0,0,0,0,0,1,0,0
295000.0,9420,4.0,1974.0,5.0,289.0,4,300.0,1,0,100.0,1,0,0,1,2,0,0,0,1,0,0
599000.0,9420,2.0,1950.0,3.0,781.0,3,944.0,1,1,0.0,0,1,0,1,0,0,0,1,0,0,0
237000.0,9940,3.0,1948.0,1.0,718.0,3,360.0,0,1,0.0,0,0,0,1,0,0,0,0,1,0,0
412000.0,9940,4.0,2013.0,7.0,56.0,3,279.0,1,0,191.0,1,0,0,0,0,0,1,0,0,0,0
420000.0,4130,2.0,2002.0,5.0,245.0,3,668.0,0,0,300.0,1,0,0,1,1,0,0,0,1,0,0
325000.0,7730,4.0,2016.0,7.0,93.0,3,314.0,1,0,250.0,1,1,0,1,2,0,0,0,1,0,0
